"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Johnnie "	"Parsons"	"PAR"	"Kurtis Kraft Offenhauser"
"2"	"Bill"	"Holland"	"HOL"	"Deidt Offenhauser"
"3"	"Mauri "	"Rose"	"ROS"	"Deidt Offenhauser"
"4"	"Cecil "	"Green"	"GRE"	"Kurtis Kraft Offenhauser"
"5"	"Joie "	"Chitwood"	"CHI"	"Kurtis Kraft Offenhauser"
"5"	"Tony "	"Bettenhausen"	"BET"	"Kurtis Kraft Offenhauser"
"6"	"Lee"	"Wallard"	"WAL"	"Moore Offenhauser"
"7"	"Walt "	"Faulkner"	"FAU"	"Kurtis Kraft Offenhauser"
"8"	"George"	"Connor"	"CON"	"Lesovsky Offenhauser"
"9"	"Paul"	"Russo"	"RUS"	"Nichels Offenhauser"
"10"	"Pat"	"Flaherty"	"FLA"	"Kurtis Kraft Offenhauser"
"11"	"Myron"	"Fohr"	"FOH"	"Marchese Offenhauser"
"12"	"Duane"	"Carter"	"CAR"	"Stevens Offenhauser"
"13"	"Mack"	"Hellings"	"HEL"	"Kurtis Kraft Offenhauser"
"14"	"Jack"	"McGrath"	"MCG"	"Kurtis Kraft Offenhauser"
"15"	"Troy"	"Ruttman"	"RUT"	"Lesovsky Offenhauser"
"16"	"Gene"	"Hartley"	"HAR"	"Langley Offenhauser"
"17"	"Jimmy"	"Davies"	"DAV"	"Ewing Offenhauser"
"18"	"Johnny"	"McDowell"	"MCD"	"Kurtis Kraft Offenhauser"
"19"	"Walt"	"Brown"	"BRO"	"Kurtis Kraft Offenhauser"
"20"	"Spider"	"Webb"	"WEB"	"Maserati Offenhauser"
"21"	"Jerry "	"Hoyt"	"HOY"	"Kurtis Kraft Offenhauser"
"22"	"Walt"	"Ader"	"ADE"	"Rae Offenhauser"
"23"	"Jackie"	"Holmes"	"HOL"	"Olson Offenhauser"
"24"	"Jim"	"Rathmann"	"RAT"	"Wetteroth Offerhauser"
"25"	"Henry"	"Banks"	"BAN"	"Maserati Offenhauser"
"25"	"Fred"	"Agabashian"	"AGA"	"Maserati Offenhauser"
"26"	"Bill"	"Schindler"	"SCH"	"Snowberger Offenhauser"
"27"	"Bayliss"	"Levrett"	"LEV"	"Adams Offenhauser"
"28"	"Fred"	"Agabashian"	"AGA"	"Kurtis Kraft Offenhauser"
"29"	"Jimmy"	"Jackson"	"JAC"	"Kurtis Kraft Cummins"
"30"	"Sam"	"Hanks"	"HAN"	"Kurtis Kraft Offenhauser"
"31"	"Tony "	"Bettenhausen"	"BET"	"Deidt Offenhauser"
"32"	"Dick"	"Rathmann"	"RAT"	"Watson Offenhauser"
"33"	"Duke"	"Dinsmore"	"DIN"	"Kurtis Kraft Offenhauser"
