"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Keke"	"Rosberg"	"ROS"	"Williams Honda"
"2"	"Alain"	"Prost"	"PRO"	"Renault"
"3"	"Patrick"	"Tambay"	"TAM"	"Ferrari"
"4"	"Nelson"	"Piquet"	"PIQ"	"Brabham BMW"
"5"	"Derek"	"Warwick"	"WAR"	"Toleman Hart"
"6"	"Rene"	"Arnoux"	"ARN"	"Ferrari"
"7"	"Riccardo"	"Patrese"	"PAT"	"Brabham BMW"
"8"	"Eddie "	"Cheever"	"CHE"	"Renault"
"9"	"Niki"	"Lauda"	"LAU"	"McLaren TAG"
"10"	"Mauro"	"Baldi"	"BAL"	"Alfa Romeo"
"11"	"Michele"	"Alboreto"	"ALB"	"Tyrrell Ford"
"12"	"Jean-Pierre"	"Jarier"	"JAR"	"Ligier Ford"
"13"	"Elio"	"de Angelis"	"DEA"	"Lotus Ford"
"14"	"Roberto"	"Guerrero"	"GUE"	"Theodore Ford"
"15"	"Bruno"	"Giacomelli"	"GIA"	"Toleman Hart"
"16"	"John"	"Watson"	"WAT"	"McLaren TAG"
"17"	"Raul"	"Boesel"	"BOE"	"Ligier Ford"
"18"	"Jacques"	"Laffite"	"LAF"	"Williams Honda"
"19"	"Johnny"	"Cecotto"	"CEC"	"Theodore Ford"
"20"	"Marc"	"Surer"	"SUR"	"Arrows Ford"
"21"	"Danny"	"Sullivan"	"SUL"	"Tyrrell Ford"
"22"	"Nigel"	"Mansell"	"MAN"	"Lotus Ford"
"23"	"Chico"	"Serra"	"SER"	"Arrows Ford"
"24"	"Corrado"	"Fabi"	"FAB"	"Theodore Ford"
"25"	"Manfred"	"Winkelhock"	"WIN"	"ATS BMW"
"26"	"Eliseo"	"Salazar"	"SAL"	"RAM Ford"
