"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Alain"	"Prost"	"PRO"	"Renault"
"2"	"Eddie "	"Cheever"	"CHE"	"Renault"
"3"	"Riccardo"	"Patrese"	"PAT"	"Brabham BMW"
"4"	"Rene"	"Arnoux"	"ARN"	"Ferrari"
"5"	"Elio"	"de Angelis"	"DEA"	"Lotus Ford"
"6"	"Nelson"	"Piquet"	"PIQ"	"Brabham BMW"
"7"	"Andrea"	"de Cesaris"	"DEC"	"Alfa Romeo"
"8"	"Mauro"	"Baldi"	"BAL"	"Alfa Romeo"
"9"	"Derek"	"Warwick"	"WAR"	"Toleman Hart"
"10"	"Manfred"	"Winkelhock"	"WIN"	"ATS BMW"
"11"	"Patrick"	"Tambay"	"TAM"	"Ferrari"
"12"	"Niki"	"Lauda"	"LAU"	"McLaren TAG"
"13"	"Bruno"	"Giacomelli"	"GIA"	"Toleman Hart"
"14"	"John"	"Watson"	"WAT"	"McLaren TAG"
"15"	"Michele"	"Alboreto"	"ALB"	"Tyrrell Ford"
"16"	"Keke"	"Rosberg"	"ROS"	"Williams Honda"
"17"	"Johnny"	"Cecotto"	"CEC"	"Theodore Ford"
"18"	"Nigel"	"Mansell"	"MAN"	"Lotus Ford"
"19"	"Jacques"	"Laffite"	"LAF"	"Williams Honda"
"20"	"Jean-Pierre"	"Jarier"	"JAR"	"Ligier Ford"
"21"	"Marc"	"Surer"	"SUR"	"Arrows Ford"
"22"	"Roberto"	"Guerrero"	"GUE"	"Theodore Ford"
"23"	"Corrado"	"Fabi"	"FAB"	"Theodore Ford"
"24"	"Danny"	"Sullivan"	"SUL"	"Tyrrell Ford"
"25"	"Raul"	"Boesel"	"BOE"	"Ligier Ford"
"26"	"Chico"	"Serra"	"SER"	"Arrows Ford"
