"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"3"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"4"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"5"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"6"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"7"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"8"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"9"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"10"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"11"	"Fernando"	"Alonso"	"ALO"	"McLaren Renault"
"12"	"Carlos"	"Sainz"	"SAI"	"Renault"
"13"	"Charles"	"Leclerc"	"LEC"	"Sauber Ferrari"
"14"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"15"	"Pierre"	"Gasly"	"GAS"	"Scuderia Toro Rosso Honda"
"16"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"17"	"Brendon"	"Hartley"	"HAR"	"Scuderia Toro Rosso Honda"
"18"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Renault"
"19"	"Sergey"	"Sirotkin"	"SIR"	"Williams Mercedes"
"20"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
