"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"2"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"5"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"6"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"7"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"8"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"9"	"Carlos"	"Sainz"	"SAI"	"Renault"
"10"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"11"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"12"	"Pierre"	"Gasly"	"GAS"	"Scuderia Toro Rosso Honda"
"13"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"14"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Renault"
"15"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"16"	"Sergey"	"Sirotkin"	"SIR"	"Williams Mercedes"
"17"	"Charles"	"Leclerc"	"LEC"	"Sauber Ferrari"
"18"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"19"	"Brendon"	"Hartley"	"HAR"	"Scuderia Toro Rosso Honda"
"20"	"Fernando"	"Alonso"	"ALO"	"McLaren Renault"
