"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Didier"	"Pironi"	"PIR"	"Ligier Ford"
"2"	"Alan "	"Jones"	"JON"	"Williams Ford"
"3"	"Carlos"	"Reutemann"	"REU"	"Williams Ford"
"4"	"Rene"	"Arnoux"	"ARN"	"Renault"
"5"	"Jean-Pierre"	"Jarier"	"JAR"	"Tyrrell Ford"
"6"	"Gilles"	"Villeneuve"	"VIL"	"Ferrari"
"7"	"Keke"	"Rosberg"	"ROS"	"Fittipaldi Ford"
"8"	"Jody"	"Scheckter"	"SCH"	"Ferrari"
"9"	"Derek"	"Daly"	"DAL"	"Tyrrell Ford"
"10"	"Elio"	"de Angelis"	"DEA"	"Lotus Ford"
"11"	"Jacques"	"Laffite"	"LAF"	"Ligier Ford"
"12"	"Jan"	"Lammers"	"LAM"	"ATS Ford"
"NC"	"John"	"Watson"	"WAT"	"McLaren Ford"
"NC"	"Riccardo"	"Patrese"	"PAT"	"Arrows Ford"
"NC"	"Mario"	"Andretti"	"AND"	"Lotus Ford"
"NC"	"Patrick"	"Depailler"	"DEP"	"Alfa Romeo"
"NC"	"Nelson"	"Piquet"	"PIQ"	"Brabham Ford"
"NC"	"Alain"	"Prost"	"PRO"	"McLaren Ford"
"NC"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"NC"	"Tiff"	"Needell"	"NEE"	"Ensign Ford"
"NC"	"Bruno"	"Giacomelli"	"GIA"	"Alfa Romeo"
"NC"	"Ricardo"	"Zunino"	"ZUN"	"Brabham Ford"
"NC"	"Jean-Pierre"	"Jabouille"	"JAB"	"Renault"
"NC"	"Jochen"	"Mass"	"MAS"	"Arrows Ford"
"NC"	"Geoff"	"Lees"	"LEE"	"Shadow Ford"
"NC"	"Dave"	"Kennedy"	"KEN"	"Shadow Ford"
"NC"	"Eddie "	"Cheever"	"CHE"	"Osella Ford"
