"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"2"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"3"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"4"	"Karl"	"Wendlinger"	"WEN"	"March Ilmor"
"5"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Ilmor"
"6"	"Erik"	"Comas"	"COM"	"Ligier Renault"
"7"	"Michele"	"Alboreto"	"ALB"	"Footwork Mugen Honda"
"8"	"Pierluigi"	"Martini"	"MAR"	"Dallara Ferrari"
"9"	"Jyrki"	"Jarvilehto"	"JAR"	"Dallara Ferrari"
"10"	"Thierry"	"Boutsen"	"BOU"	"Ligier Renault"
"11"	"Gianni"	"Morbidelli"	"MOR"	"Minardi Lamborghini"
"12"	"Olivier"	"Grouillard"	"GRO"	"Tyrrell Ilmor"
"13"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Lamborghini"
"14"	"Paul"	"Belmondo"	"BEL"	"March Ilmor"
"NC"	"Ukyo"	"Katayama"	"KAT"	"Venturi Lamborghini"
"NC"	"Martin"	"Brundle"	"BRU"	"Benetton Ford"
"NC"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"NC"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"NC"	"Stefano"	"Modena"	"MOD"	"Jordan Yamaha"
"NC"	"Mika"	"Hakkinen"	"HAK"	"Lotus Ford"
"NC"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"NC"	"Ivan"	"Capelli"	"CAP"	"Ferrari"
"NC"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"NC"	"Mauricio"	"Gugelmin"	"GUG"	"Jordan Yamaha"
"NC"	"Bertrand"	"Gachot"	"GAC"	"Venturi Lamborghini"
