"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"2"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"3"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"4"	"Jarno"	"Trulli"	"TRU"	"Renault"
"5"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"6"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"7"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"8"	"Fernando"	"Alonso"	"ALO"	"Renault"
"9"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"10"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"11"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"12"	"Giancarlo"	"Fisichella"	"FIS"	"Jordan Ford"
"13"	"Antonio"	"Pizzonia"	"PIZ"	"Jaguar Cosworth"
"14"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"15"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Petronas"
"16"	"Ralph"	"Firman"	"FIR"	"Jordan Ford"
"17"	"Olivier"	"Panis"	"PAN"	"Toyota"
"18"	"Jos"	"Verstappen"	"VER"	"Minardi Cosworth"
"19"	"Justin"	"Wilson"	"WIL"	"Minardi Cosworth"
