"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Clay"	"Regazzoni"	"REG"	"Ferrari"
"2"	"Niki"	"Lauda"	"LAU"	"Ferrari"
"3"	"Patrick"	"Depailler"	"DEP"	"Tyrrell Ford"
"4"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"5"	"Jochen"	"Mass"	"MAS"	"McLaren Ford"
"6"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"7"	"Jean-Pierre"	"Jarier"	"JAR"	"Shadow Ford"
"8"	"Chris"	"Amon"	"AMO"	"Ensign Ford"
"9"	"Carlos"	"Pace"	"PAC"	"Brabham Alfa Romeo"
"10"	"Ronnie"	"Peterson"	"PET"	"March Ford"
"NC"	"Alan "	"Jones"	"JON"	"Surtees Ford"
"NC"	"John"	"Watson"	"WAT"	"Penske Ford"
"NC"	"Jody"	"Scheckter"	"SCH"	"Tyrrell Ford"
"NC"	"Tom"	"Pryce"	"PRY"	"Shadow Ford"
"NC"	"Mario"	"Andretti"	"AND"	"Parnelli Ford"
"NC"	"James"	"Hunt"	"HUN"	"McLaren Ford"
"NC"	"Hans-Joachim"	"Stuck"	"STU"	"March Ford"
"NC"	"Gunnar"	"Nilsson"	"NIL"	"Lotus Ford"
"NC"	"Carlos"	"Reutemann"	"REU"	"Brabham Alfa Romeo"
"NC"	"Vittorio"	"Brambilla"	"BRA"	"March Ford"
