"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Johnny"	"Herbert"	"HER"	"Stewart Ford"
"2"	"Jarno"	"Trulli"	"TRU"	"Prost Peugeot"
"3"	"Rubens"	"Barrichello"	"BAR"	"Stewart Ford"
"4"	"Ralf"	"Schumacher"	"RSC"	"Williams Supertec"
"5"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"6"	"Marc"	"Gene"	"GEN"	"Minardi Ford"
"7"	"Eddie"	"Irvine"	"IRV"	"Ferrari"
"8"	"Ricardo"	"Zonta"	"ZON"	"BAR Supertec"
"9"	"Olivier"	"Panis"	"PAN"	"Prost Peugeot"
"10"	"Jacques"	"Villeneuve"	"VIL"	"BAR Supertec"
"NC"	"Luca"	"Badoer"	"BAD"	"Minardi Ford"
"NC"	"Pedro"	"de la Rosa"	"DLR"	"Arrows"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Playlife"
"NC"	"Mika"	"Salo"	"SAL"	"Ferrari"
"NC"	"Toranosuke"	"Takagi"	"TAK"	"Arrows"
"NC"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"NC"	"Jean"	"Alesi"	"ALE"	"Sauber Petronas"
"NC"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Mugen Honda"
"NC"	"Alessandro"	"Zanardi"	"ZAN"	"Williams Supertec"
"NC"	"Damon"	"Hill"	"HIL"	"Jordan Mugen Honda"
"NC"	"Alexander"	"Wurz"	"WUR"	"Benetton Playlife"
"NC"	"Pedro"	"Diniz"	"DIN"	"Sauber Petronas"
