"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"2"	"Graham"	"Hill"	"HIL"	"BRM"
"3"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"4"	"Jack"	"Brabham"	"BRA"	"Lotus Climax"
"5"	"John"	"Surtees"	"SUR"	"Ferrari"
"6"	"Richie"	"Ginther"	"GIN"	"BRM"
"7"	"Innes"	"Ireland"	"IRE"	"Lotus BRM"
"8"	"Jo"	"Bonnier"	"BON"	"Cooper Climax"
"9"	"Tony"	"Maggs"	"MAG"	"Cooper Climax"
"10"	"Trevor "	"Taylor "	"TAY"	"Lotus Climax"
"11"	"Ludovico"	"Scarfiotti"	"SCA"	"Ferrari"
"12"	"Chris"	"Amon"	"AMO"	"Lola Climax"
"13"	"Phil"	"Hill"	"HIL"	"ATS"
"14"	"Dan"	"Gurney"	"GUR"	"Lotus Climax"
"15"	"Giancarlo"	"Baghetti"	"BAG"	"ATS"
"16"	"Gerhard"	"Mitter"	"MIT"	"Porsche"
"17"	"Jo"	"Siffert"	"SIF"	"Lotus BRM"
"18"	"Jim "	"Hall "	"HAL"	"Lotus BRM"
"19"	"Carel Godin"	"de Beaufort "	"DEB"	"Porsche"
