"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"John"	"Surtees"	"SUR"	"Ferrari"
"2"	"Graham"	"Hill"	"HIL"	"BRM"
"3"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"4"	"Richie"	"Ginther"	"GIN"	"BRM"
"5"	"Dan"	"Gurney"	"GUR"	"Lotus Climax"
"6"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"7"	"Jack"	"Brabham"	"BRA"	"Lotus Climax"
"8"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"9"	"Mike"	"Spence"	"SPE"	"Lotus Climax"
"10"	"Innes"	"Ireland"	"IRE"	"Lotus BRM"
"11"	"Jo"	"Bonnier"	"BON"	"Cooper Climax"
"12"	"Masten"	"Gregory"	"GRE"	"Lola Climax"
"13"	"Tony"	"Maggs"	"MAG"	"Cooper Climax"
"14"	"Phil"	"Hill"	"HIL"	"ATS"
"15"	"Jo"	"Siffert"	"SIF"	"Lotus BRM"
"16"	"Jim "	"Hall "	"HAL"	"Lotus BRM"
"17"	"Mike"	"Hailwood"	"HAI"	"Lola Climax"
"18"	"Bob"	"Anderson"	"AND"	"Lola Climax"
"19"	"Maurice "	"Trintignant"	"TRI"	"Cooper Climax"
"20"	"Giancarlo"	"Baghetti"	"BAG"	"ATS"
