"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Graham"	"Hill"	"HIL"	"BRM"
"2"	"Dan"	"Gurney"	"GUR"	"Lotus Climax"
"3"	"Willy"	"Mairesse"	"MAI"	"Ferrari"
"4"	"Tony"	"Maggs"	"MAG"	"Cooper Climax"
"5"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"6"	"Jack"	"Brabham"	"BRA"	"Lotus Climax"
"7"	"Innes"	"Ireland"	"IRE"	"Lotus BRM"
"8"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"9"	"Richie"	"Ginther"	"GIN"	"BRM"
"10"	"John"	"Surtees"	"SUR"	"Ferrari"
"11"	"Trevor "	"Taylor "	"TAY"	"Lotus Climax"
"12"	"Jim "	"Hall "	"HAL"	"Lotus BRM"
"13"	"Jo"	"Bonnier"	"BON"	"Cooper Climax"
"14"	"Jo"	"Siffert"	"SIF"	"Lotus BRM"
"15"	"Chris"	"Amon"	"AMO"	"Lola Climax"
"16"	"Lucien"	"Bianchi"	"BIA"	"Lola Climax"
"17"	"Phil"	"Hill"	"HIL"	"ATS"
"18"	"Carel Godin"	"de Beaufort "	"DEB"	"Porsche"
"19"	"Tony "	"Settember "	"SET"	"Scirocco BRM"
"20"	"Giancarlo"	"Baghetti"	"BAG"	"ATS"
