"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Nigel"	"Mansell"	"MAN"	"Ferrari"
"2"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"3"	"Gerhard"	"Berger"	"BER"	"McLaren Honda"
"4"	"Thierry"	"Boutsen"	"BOU"	"Williams Renault"
"5"	"Alain"	"Prost"	"PRO"	"Ferrari"
"6"	"Jean"	"Alesi"	"ALE"	"Tyrrell Ford"
"7"	"Riccardo"	"Patrese"	"PAT"	"Williams Renault"
"8"	"Eric"	"Bernard"	"BER"	"Lola Lamborghini"
"9"	"Aguri"	"Suzuki"	"SUZ"	"Lola Lamborghini"
"10"	"Ivan"	"Capelli"	"CAP"	"Leyton House Judd"
"11"	"Nelson"	"Piquet"	"PIQ"	"Benetton Ford"
"12"	"Satoru"	"Nakajima"	"NAK"	"Tyrrell Ford"
"13"	"Alessandro"	"Nannini"	"NAN"	"Benetton Ford"
"14"	"Martin"	"Donnelly"	"DON"	"Lotus Lamborghini"
"15"	"Mauricio"	"Gugelmin"	"GUG"	"Leyton House Judd"
"16"	"Derek"	"Warwick"	"WAR"	"Lotus Lamborghini"
"17"	"Alex"	"Caffi"	"CAF"	"Arrows Ford"
"18"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"19"	"Emanuele"	"Pirro"	"PIR"	"Dallara Ford"
"20"	"Stefano"	"Modena"	"MOD"	"Brabham Judd"
"21"	"Nicola"	"Larini"	"LAR"	"Ligier Ford"
"22"	"Philippe"	"Alliot"	"ALL"	"Ligier Ford"
"23"	"Andrea"	"de Cesaris"	"DEC"	"Dallara Ford"
"24"	"Paolo"	"Barilla"	"BAR"	"Minardi Ford"
"25"	"Michele"	"Alboreto"	"ALB"	"Arrows Ford"
"26"	"Gabriele"	"Tarquini"	"TAR"	"AGS Ford"
