"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Alain"	"Prost"	"PRO"	"McLaren Honda"
"2"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"3"	"Michele"	"Alboreto"	"ALB"	"Ferrari"
"4"	"Derek"	"Warwick"	"WAR"	"Arrows Megatron"
"5"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"6"	"Riccardo"	"Patrese"	"PAT"	"Williams Judd"
"7"	"Yannick"	"Dalmas"	"DAL"	"Lola Ford"
"8"	"Thierry"	"Boutsen"	"BOU"	"Benetton Ford"
"9"	"Nicola"	"Larini"	"LAR"	"Osella"
"10"	"Ivan"	"Capelli"	"CAP"	"March Judd"
"NC"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"NC"	"Philippe"	"Alliot"	"ALL"	"Lola Ford"
"NC"	"Mauricio"	"Gugelmin"	"GUG"	"March Judd"
"NC"	"Piercarlo"	"Ghinzani"	"GHI"	"Zakspeed"
"NC"	"Alessandro"	"Nannini"	"NAN"	"Benetton Ford"
"NC"	"Luis"	"Perez-Sala"	"PER"	"Minardi Ford"
"NC"	"Nigel"	"Mansell"	"MAN"	"Williams Judd"
"NC"	"Andrea"	"de Cesaris"	"DEC"	"Rial Ford"
"NC"	"Rene"	"Arnoux"	"ARN"	"Ligier Judd"
"NC"	"Oscar"	"Larrauri"	"LAR"	"Euro Brun Ford"
"NC"	"Eddie "	"Cheever"	"CHE"	"Arrows Megatron"
"NC"	"Stefan"	"Johansson"	"JOH"	"Ligier Judd"
"NC"	"Gabriele"	"Tarquini"	"TAR"	"Coloni Ford"
