"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"2"	"Jacky"	"Ickx"	"ICK"	"Brabham Ford"
"3"	"Jack"	"Brabham"	"BRA"	"Brabham Ford"
"4"	"Jackie"	"Stewart"	"STE"	"Matra Ford"
"5"	"Jean-Pierre"	"Beltoise"	"BEL"	"Matra Ford"
"6"	"Jackie"	"Oliver"	"OLI"	"BRM"
"7"	"Pedro"	"Rodriguez"	"ROD"	"Ferrari"
"8"	"Johnny "	"Servoz-Gavin "	"SER"	"Matra Ford"
"9"	"Pete "	"Lovely "	"LOV"	"Lotus Ford"
"10"	"Piers  "	"Courage"	"COU"	"Brabham Ford"
"11"	"Silvio "	"Moser "	"MOS"	"Brabham Ford"
"NC"	"John"	"Surtees"	"SUR"	"BRM"
"NC"	"Jochen"	"Rindt"	"RIN"	"Lotus Ford"
"NC"	"George"	"Eaton"	"EAT"	"BRM"
"NC"	"Jo"	"Siffert"	"SIF"	"Lotus Ford"
"NC"	"John  "	"Miles"	"MIL"	"Lotus Ford"
