"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"3"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"4"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"5"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"6"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"7"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"8"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"9"	"Esteban"	"Ocon"	"OCO"	"Force India Mercedes"
"10"	"Carlos"	"Sainz"	"SAI"	"Renault"
"11"	"Pierre"	"Gasly"	"GAS"	"Scuderia Toro Rosso Honda"
"12"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"13"	"Brendon"	"Hartley"	"HAR"	"Scuderia Toro Rosso Honda"
"14"	"Fernando"	"Alonso"	"ALO"	"McLaren Renault"
"15"	"Stoffel"	"Vandoorne"	"VAN"	"McLaren Renault"
"16"	"Sergey"	"Sirotkin"	"SIR"	"Williams Mercedes"
"17"	"Lance"	"Stroll"	"STR"	"Williams Mercedes"
"NC"	"Charles"	"Leclerc"	"LEC"	"Sauber Ferrari"
"NC"	"Nico"	"Hulkenberg"	"HUL"	"Renault"
"NC"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
