"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Rathmann"	"RAT"	"Watson Offenhauser"
"2"	"Rodger"	"Ward"	"WAR"	"Watson Offenhauser"
"3"	"Paul"	"Goldsmith"	"GOL"	"Epperly Offenhauser"
"4"	"Don "	"Branson"	"BRA"	"Phillips Offenhauser"
"5"	"Johnny"	"Thomson"	"THO"	"Lesovsky Offenhauser"
"6"	"Eddie"	"Johnson"	"JOH"	"Trevis Offenhauser"
"7"	"Lloyd "	"Ruby "	"RUB"	"Watson Offenhauser"
"8"	"Bob "	"Veith"	"VEI"	"Meskowski Offenhauser"
"9"	"Bud "	"Tingelstad"	"TIN"	"Trevis Offenhauser"
"10"	"Bob "	"Christie"	"CHR"	"Kurtis Kraft Offenhauser"
"11"	"Red "	"Amick"	"AMI"	"Epperly Offenhauser"
"12"	"Duane"	"Carter"	"CAR"	"Kuzma Offenhauser"
"13"	"Bill"	"Homeier"	"HOM"	"Kuzma Offenhauser"
"14"	"Gene"	"Hartley"	"HAR"	"Kurtis Kraft Offenhauser"
"15"	"Chuck "	"Stevenson"	"STE"	"Watson Offenhauser"
"16"	"Bobby "	"Grim"	"GRI"	"Meskowski Offenhauser"
"17"	"Shorty "	"Templeman"	"TEM"	"Kurtis Kraft Offenhauser"
"18"	"Jim "	"Hurtubise"	"HUR"	"Christensen Offenhauser"
"19"	"Jimmy"	"Bryan"	"BRY"	"Epperly Offenhauser"
"20"	"Troy"	"Ruttman"	"RUT"	"Watson Offenhauser"
"21"	"Eddie "	"Sachs"	"SAC"	"Ewing Offenhauser"
"22"	"Don "	"Freeland"	"FRE"	"Kurtis Kraft Offenhauser"
"23"	"Tony "	"Bettenhausen"	"BET"	"Watson Offenhauser"
"24"	"Wayne "	"Weiler"	"WEI"	"Epperly Offenhauser"
"25"	"Anthony Joseph"	"Foyt"	"FOY"	"Kurtis Kraft Offenhauser"
"26"	"Eddie "	"Russo"	"RUS"	"Kurtis Kraft Offenhauser"
"27"	"Johnny "	"Boyd"	"BOY"	"Epperly Offenhauser"
"28"	"Gene"	"Force"	"FOR"	"Kurtis Kraft Offenhauser"
"29"	"Jim "	"McWithey"	"MCW"	"Epperly Offenhauser"
"30"	"Len "	"Sutton"	"SUT"	"Watson Offenhauser"
"31"	"Dick"	"Rathmann"	"RAT"	"Watson Offenhauser"
"32"	"Al "	"Herman"	"HER"	"Ewing Offenhauser"
"33"	"Dempsey "	"Wilson"	"WIL"	"Kurtis Kraft Offenhauser"
