"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Stirling"	"Moss"	"MOS"	"Lotus Climax"
"2"	"Innes"	"Ireland"	"IRE"	"Lotus Climax"
"3"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"4"	"Jack"	"Brabham"	"BRA"	"Cooper Climax"
"5"	"Jo"	"Bonnier"	"BON"	"BRM"
"6"	"Phil"	"Hill"	"HIL"	"Cooper Climax"
"7"	"Jim "	"Hall "	"HAL"	"Lotus Climax"
"8"	"Roy"	"Salvadori"	"SAL"	"Cooper Climax"
"9"	"Wolfgang"	"von Trips"	"VON"	"Cooper Maserati"
"10"	"Chuck "	"Daigh "	"DAI"	"Scarab"
"11"	"Pete "	"Lovely "	"LOV"	"Cooper Castellotti"
"12"	"Olivier "	"Gendebien"	"GEN"	"Cooper Climax"
"13"	"Bob "	"Drake"	"DRA"	"Maserati"
"14"	"Henry"	"Taylor"	"TAY"	"Cooper Climax"
"15"	"Maurice "	"Trintignant"	"TRI"	"Cooper Maserati"
"16"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"NC"	"Graham"	"Hill"	"HIL"	"BRM"
"NC"	"Ian"	"Burgess "	"BUR"	"Cooper Maserati"
"NC"	"Brian "	"Naylor "	"NAY"	"JBW Maserati"
"NC"	"Dan"	"Gurney"	"GUR"	"BRM"
"NC"	"Ron"	"Flockhart"	"FLO"	"Cooper Climax"
"NC"	"Tony"	"Brooks"	"BRO"	"Cooper Climax"
"NC"	"John"	"Surtees"	"SUR"	"Lotus Climax"
