"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"2"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"3"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"4"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"5"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"6"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"7"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"8"	"Olivier"	"Panis"	"PAN"	"Toyota"
"9"	"Fernando"	"Alonso"	"ALO"	"Renault"
"10"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"11"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"12"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"13"	"Christian"	"Klien"	"KLI"	"Jaguar Cosworth"
"14"	"Giancarlo"	"Fisichella"	"FIS"	"Sauber Petronas"
"15"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"16"	"Nick"	"Heidfeld"	"HEI"	"Jordan Ford"
"17"	"Giorgio"	"Pantano"	"PAN"	"Jordan Ford"
"18"	"Gianmaria"	"Bruni"	"BRU"	"Minardi Cosworth"
"19"	"Zsolt"	"Baumgartner"	"BAU"	"Minardi Cosworth"
"20"	"Jarno"	"Trulli"	"TRU"	"Renault"
