"positions"	"names"
"6"	"Peter Collins"
"4"	"Mike Hawthorn"
"3"	"Roy Salvadori"
"7"	"Stuart Lewis-Evans"
"2"	"Harry Schell"
"10"	"Jack Brabham"
"9"	"Tony Brooks"
"12"	"Maurice Trintignant"
"15"	"Carroll Shelby"
"11"	"Wolfgang von Trips"
"13"	"Jo Bonnier"
"18"	"Gerino Gerini"
"16"	"Ian Burgess"
"1"	"Stirling Moss"
"5"	"Cliff Allison"
"8"	"Jean Behra"
"17"	"Ivor Bueb"
"20"	"Alan Stacey"
"14"	"Graham Hill"
"19"	"Jack Fairman"
