"positions"	"names"
"2"	"Stirling Moss"
"7"	"Harry Schell"
"4"	"Jean Behra"
"9"	"Roy Salvadori"
"6"	"Mike Hawthorn"
"11"	"Cliff Allison"
"12"	"Luigi Musso"
"5"	"Jack Brabham"
"8"	"Maurice Trintignant"
"15"	"Jo Bonnier"
"17"	"Carel Godin de Beaufort"
"16"	"Giorgio Scarlatti"
"1"	"Stuart Lewis-Evans"
"13"	"Graham Hill"
"10"	"Peter Collins"
"14"	"Masten Gregory"
"3"	"Tony Brooks"
"<br>"	"Horace Gould"
