"positions"	"names"
"1"	"Alberto Ascari"
"2"	"Nino Farina"
"4"	"Robert Manzon"
"6"	"Mike Hawthorn"
"8"	"Paul Frere"
"9"	"Alan Brown"
"13"	"Charles de Tornaco"
"19"	"Johnny Claes"
"12"	"Eric Brandon"
"18"	"Prince Bira"
"14"	"Lance Macklin"
"20"	"Roger Laurent"
"21"	"Arthur Legat"
"22"	"Robert O'Brien"
"16"	"Tony Gaze"
"15"	"Robin Montgomerie-Charrington"
"3"	"Piero Taruffi"
"5"	"Jean Behra"
"7"	"Ken Wharton"
"17"	"Louis Rosier"
"11"	"Peter Collins"
"10"	"Stirling Moss"
