"positions"	"names"
"1"	"Alberto Ascari"
"2"	"Nino Farina"
"3"	"Piero Taruffi"
"5"	"Robert Manzon"
"6"	"Maurice Trintignant"
"8"	"Peter Collins"
"4"	"Jean Behra"
"18"	"Philippe Etancelin"
"14"	"Lance Macklin"
"10"	"Yves Giraud Cabantous"
"17"	"Rudi Fischer"
"17"	"Peter Hirt"
"16"	"Franco Comotti"
"7"	"Prince Bira"
"15"	"Mike Hawthorn"
"12"	"Toulo de Graffenried"
"12"	"Harry Schell"
"13"	"Peter Whitehead"
"9"	"Louis Rosier"
"20"	"Johnny Claes"
"11"	"Harry Schell"
"19"	"Piero Carini"
