"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"2"	"Michael"	"Schumacher"	"MSC"	"Benetton Renault"
"3"	"David"	"Coulthard"	"COU"	"Williams Renault"
"4"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"5"	"Johnny"	"Herbert"	"HER"	"Benetton Renault"
"6"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"7"	"Eddie"	"Irvine"	"IRV"	"Jordan Peugeot"
"8"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"9"	"Rubens"	"Barrichello"	"BAR"	"Jordan Peugeot"
"10"	"Mark"	"Blundell"	"BLU"	"McLaren Mercedes"
"11"	"Martin"	"Brundle"	"BRU"	"Ligier Mugen Honda"
"12"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Ford"
"13"	"Olivier"	"Panis"	"PAN"	"Ligier Mugen Honda"
"14"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"15"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"16"	"Jean-Christophe"	"Boullion"	"BOU"	"Sauber Ford"
"17"	"Massimiliano"	"Papis"	"PAP"	"Footwork Hart"
"18"	"Luca"	"Badoer"	"BAD"	"Minardi Ford"
"19"	"Taki"	"Inoue"	"INO"	"Footwork Hart"
"20"	"Pedro"	"Diniz"	"DIN"	"Forti Ford"
"21"	"Bertrand"	"Gachot"	"GAC"	"Pacific Ilmor"
"22"	"Roberto"	"Moreno"	"MOR"	"Forti Ford"
"23"	"Mika"	"Salo"	"SAL"	"Tyrrell Yamaha"
"24"	"Andrea"	"Montermini"	"MON"	"Pacific Ilmor"
