"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Juan Manuel"	"Fangio"	"FAN"	"Maserati"
"2"	"Nino"	"Farina"	"FAR"	"Ferrari"
"3"	"Jose Froilan"	"Gonzalez"	"GON"	"Ferrari"
"4"	"Maurice "	"Trintignant"	"TRI"	"Ferrari"
"5"	"Elie"	"Bayol"	"BAY"	"Gordini"
"6"	"Harry"	"Schell"	"SCH"	"Maserati"
"7"	"Prince"	"Bira"	"BIR"	"Maserati"
"8"	"Toulo"	"de Graffenried"	"DEG"	"Maserati"
"9"	"Umberto "	"Maglioli"	"MAG"	"Ferrari"
"DQ"	"Mike"	"Hawthorn"	"HAW"	"Ferrari"
"DQ"	"Jean"	"Behra"	"BEH"	"Gordini"
"NC"	"Onofre"	"Marimon"	"MAR"	"Maserati"
"NC"	"Roberto"	"Mieres"	"MIE"	"Maserati"
"NC"	"Jorge"	"Daponte"	"DAP"	"Maserati"
"NC"	"Roger"	"Loyer"	"LOY"	"Gordini"
"NC"	"Louis "	"Rosier"	"ROS"	"Ferrari"
