"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"2"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"3"	"Mark"	"Webber"	"WEB"	"Williams BMW"
"4"	"Jacques"	"Villeneuve"	"VIL"	"Sauber Petronas"
"5"	"David"	"Coulthard"	"COU"	"RBR Cosworth"
"6"	"Christian"	"Klien"	"KLI"	"RBR Cosworth"
"7"	"Nick"	"Heidfeld"	"HEI"	"Williams BMW"
"8"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"9"	"Juan Pablo"	"Montoya"	"MOY"	"McLaren Mercedes"
"10"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"11"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"12"	"Narain"	"Karthikeyan"	"KAR"	"Jordan Toyota"
"13"	"Fernando"	"Alonso"	"ALO"	"Renault"
"14"	"Tiago"	"Monteiro"	"MON"	"Jordan Toyota"
"15"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"16"	"Patrick"	"Friesacher "	"FRI"	"Minardi Cosworth"
"17"	"Christijan"	"Albers"	"ALB"	"Minardi Cosworth"
"18"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"19"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"20"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
