"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Fernando"	"Alonso"	"ALO"	"Renault"
"2"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"3"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"4"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"5"	"Juan Pablo"	"Montoya"	"MOY"	"McLaren Mercedes"
"6"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"7"	"David"	"Coulthard"	"COU"	"RBR Cosworth"
"8"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"9"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"10"	"Mark"	"Webber"	"WEB"	"Williams BMW"
"11"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"12"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"13"	"Antonio"	"Pizzonia"	"PIZ"	"Williams BMW"
"14"	"Christian"	"Klien"	"KLI"	"RBR Cosworth"
"15"	"Narain"	"Karthikeyan"	"KAR"	"Jordan Toyota"
"16"	"Jacques"	"Villeneuve"	"VIL"	"Sauber Petronas"
"17"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"18"	"Christijan"	"Albers"	"ALB"	"Minardi Cosworth"
"19"	"Tiago"	"Monteiro"	"MON"	"Jordan Toyota"
"20"	"Robert"	"Doornbos"	"DOO"	"Minardi Cosworth"
