"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Mark"	"Webber"	"WEB"	"Red Bull Racing Renault"
"2"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
"3"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"4"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"5"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"6"	"Vitaly"	"Petrov"	"PET"	"Renault"
"7"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"8"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"9"	"Pastor"	"Maldonado"	"MAL"	"Williams Cosworth"
"10"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"11"	"Sebastien"	"Buemi"	"BUE"	"STR Ferrari"
"12"	"Sergio"	"Perez"	"PER"	"Sauber Ferrari"
"13"	"Jaime"	"Alguersuari"	"ALG"	"STR Ferrari"
"14"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"15"	"Heikki"	"Kovalainen"	"KOV"	"Lotus Renault"
"16"	"Paul"	"di Resta"	"DIR"	"Force India Mercedes"
"17"	"Adrian"	"Sutil"	"SUT"	"Force India Mercedes"
"18"	"Jarno"	"Trulli"	"TRU"	"Lotus Renault"
"19"	"Rubens"	"Barrichello"	"BAR"	"Williams Cosworth"
"20"	"Timo"	"Glock"	"GLO"	"Virgin Cosworth"
"21"	"Vitantonio"	"Liuzzi"	"LIU"	"HRT Cosworth"
"22"	"Narain"	"Karthikeyan"	"KAR"	"HRT Cosworth"
"23"	"Jerome"	"d'Ambrosio"	"DAM"	"Virgin Cosworth"
"24"	"Nick"	"Heidfeld"	"HEI"	"Renault"
