"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"2"	"Heikki"	"Kovalainen"	"KOV"	"McLaren Mercedes"
"3"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"4"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"5"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"6"	"Mark"	"Webber"	"WEB"	"Red Bull Renault"
"7"	"Fernando"	"Alonso"	"ALO"	"Renault"
"8"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"9"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"10"	"David"	"Coulthard"	"COU"	"Red Bull Renault"
"11"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"12"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"13"	"Jenson"	"Button"	"BUT"	"Honda"
"14"	"Sebastian"	"Vettel"	"VET"	"STR Ferrari"
"15"	"Timo"	"Glock"	"GLO"	"Toyota"
"16"	"Kazuki"	"Nakajima"	"NAK"	"Williams Toyota"
"17"	"Nelson"	"Piquet Jr."	"PIQ"	"Renault"
"18"	"Sebastien"	"Bourdais"	"BOU"	"STR Ferrari"
"19"	"Adrian"	"Sutil"	"SUT"	"Force India Ferrari"
"20"	"Giancarlo"	"Fisichella"	"FIS"	"Force India Ferrari"
