"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"2"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"3"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"4"	"Fernando"	"Alonso"	"ALO"	"Renault"
"5"	"Heikki"	"Kovalainen"	"KOV"	"McLaren Mercedes"
"6"	"Sebastian"	"Vettel"	"VET"	"STR Ferrari"
"7"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"8"	"Sebastien"	"Bourdais"	"BOU"	"STR Ferrari"
"9"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"10"	"Nelson"	"Piquet Jr."	"PIQ"	"Renault"
"11"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"12"	"Timo"	"Glock"	"GLO"	"Toyota"
"13"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"14"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"15"	"David"	"Coulthard"	"COU"	"Red Bull Renault"
"16"	"Mark"	"Webber"	"WEB"	"Red Bull Renault"
"17"	"Kazuki"	"Nakajima"	"NAK"	"Williams Toyota"
"18"	"Jenson"	"Button"	"BUT"	"Honda"
"19"	"Adrian"	"Sutil"	"SUT"	"Force India Ferrari"
"20"	"Giancarlo"	"Fisichella"	"FIS"	"Force India Ferrari"
