"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Keke"	"Rosberg"	"ROS"	"Williams Ford"
"2"	"Riccardo"	"Patrese"	"PAT"	"Brabham Ford"
"3"	"Nelson"	"Piquet"	"PIQ"	"Brabham Ford"
"4"	"Didier"	"Pironi"	"PIR"	"Ferrari"
"5"	"Niki"	"Lauda"	"LAU"	"McLaren Ford"
"6"	"Rene"	"Arnoux"	"ARN"	"Renault"
"7"	"Elio"	"de Angelis"	"DEA"	"Lotus Ford"
"8"	"Alain"	"Prost"	"PRO"	"Renault"
"9"	"Michele"	"Alboreto"	"ALB"	"Tyrrell Ford"
"10"	"Derek"	"Daly"	"DAL"	"Williams Ford"
"11"	"Andrea"	"de Cesaris"	"DEC"	"Alfa Romeo"
"12"	"John"	"Watson"	"WAT"	"McLaren Ford"
"13"	"Patrick"	"Tambay"	"TAM"	"Ferrari"
"14"	"Bruno"	"Giacomelli"	"GIA"	"Alfa Romeo"
"15"	"Teo"	"Fabi"	"FAB"	"Toleman Hart"
"16"	"Derek"	"Warwick"	"WAR"	"Toleman Hart"
"17"	"Brian"	"Henton"	"HEN"	"Tyrrell Ford"
"18"	"Jean-Pierre"	"Jarier"	"JAR"	"Osella Ford"
"19"	"Roberto"	"Guerrero"	"GUE"	"Ensign Ford"
"20"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"21"	"Chico"	"Serra"	"SER"	"Fittipaldi Ford"
"22"	"Marc"	"Surer"	"SUR"	"Arrows Ford"
"23"	"Nigel"	"Mansell"	"MAN"	"Lotus Ford"
"24"	"Eddie "	"Cheever"	"CHE"	"Ligier Matra"
"25"	"Jochen"	"Mass"	"MAS"	"March Ford"
"26"	"Mauro"	"Baldi"	"BAL"	"Arrows Ford"
