"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"2"	"Denny"	"Hulme"	"HUL"	"Brabham Repco"
"3"	"Jackie"	"Stewart"	"STE"	"BRM"
"4"	"Dan"	"Gurney"	"GUR"	"Eagle Climax"
"5"	"Bruce"	"McLaren"	"MCL"	"Eagle Climax"
"6"	"John"	"Surtees"	"SUR"	"Honda"
"7"	"Jack"	"Brabham"	"BRA"	"Brabham Repco"
"8"	"Chris"	"Amon"	"AMO"	"Ferrari"
"9"	"Jochen"	"Rindt"	"RIN"	"Cooper Maserati"
"10"	"Pedro"	"Rodriguez"	"ROD"	"Cooper Maserati"
"11"	"Mike"	"Spence"	"SPE"	"BRM"
"12"	"Jo"	"Siffert"	"SIF"	"Cooper Maserati"
"13"	"Graham"	"Hill"	"HIL"	"Lotus Climax"
"14"	"Hubert "	"Hahne "	"HAH"	"Lola BMW"
"15"	"Chris  "	"Irwin"	"IRW"	"Lotus BRM"
"16"	"Jo"	"Bonnier"	"BON"	"Cooper Maserati"
"17"	"Guy "	"Ligier "	"LIG"	"Cooper Maserati"
"18"	"Jacky"	"Ickx"	"ICK"	"Matra Ford"
"19"	"Jackie"	"Oliver"	"OLI"	"Lotus Climax"
"20"	"Alan "	"Rees "	"REE"	"Brabham Repco"
"21"	"Jo "	"Schlesser "	"SCH"	"Matra Ford"
"22"	"David  "	"Hobbs"	"HOB"	"Lola BMW"
"23"	"Kurt "	"Ahrens "	"AHR"	"Protos Cosworth"
"24"	"Gerhard"	"Mitter"	"MIT"	"Brabham Repco"
"25"	"Brian"	"Hart"	"HAR"	"Protos Cosworth"
