"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jack"	"Brabham"	"BRA"	"Brabham Repco"
"2"	"Denny"	"Hulme"	"HUL"	"Brabham Repco"
"3"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"4"	"Pedro"	"Rodriguez"	"ROD"	"Cooper Maserati"
"5"	"John"	"Love"	"LOV"	"Cooper Climax"
"6"	"John"	"Surtees"	"SUR"	"Honda"
"7"	"Jochen"	"Rindt"	"RIN"	"Cooper Maserati"
"8"	"Dave"	"Charlton"	"CHA"	"Brabham Climax"
"9"	"Jackie"	"Stewart"	"STE"	"BRM"
"10"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"11"	"Dan"	"Gurney"	"GUR"	"Eagle Climax"
"12"	"Jo"	"Bonnier"	"BON"	"Cooper Maserati"
"13"	"Mike"	"Spence"	"SPE"	"BRM"
"14"	"Sam"	"Tingle"	"TIN"	"LDS Climax"
"15"	"Graham"	"Hill"	"HIL"	"Lotus Climax"
"16"	"Jo"	"Siffert"	"SIF"	"Cooper Maserati"
"17"	"Luki "	"Botha "	"BOT"	"Brabham Climax"
"18"	"Piers  "	"Courage"	"COU"	"Lotus BRM"
