"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"2"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"3"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"4"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"5"	"Valtteri"	"Bottas"	"BOT"	"Williams Mercedes"
"6"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"7"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"8"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"9"	"Jenson"	"Button"	"BUT"	"McLaren Honda"
"10"	"Jolyon"	"Palmer"	"PAL"	"Renault"
"11"	"Carlos"	"Sainz"	"SAI"	"Toro Rosso Ferrari"
"12"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"13"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"14"	"Daniil"	"Kvyat"	"KVY"	"Toro Rosso Ferrari"
"15"	"Pascal"	"Wehrlein"	"WEH"	"MRT Mercedes"
"16"	"Esteban"	"Ocon"	"OCO"	"MRT Mercedes"
"NC"	"Felipe"	"Nasr"	"NAS"	"Sauber Ferrari"
"NC"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"NC"	"Esteban"	"Gutierrez "	"GUT"	"Haas Ferrari"
"NC"	"Kevin"	"Magnussen"	"MAG"	"Renault"
"NC"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"NC"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
