"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"2"	"Alain"	"Prost"	"PRO"	"McLaren Honda"
"3"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"4"	"Nelson"	"Piquet"	"PIQ"	"Lotus Honda"
"5"	"Michele"	"Alboreto"	"ALB"	"Ferrari"
"6"	"Satoru"	"Nakajima"	"NAK"	"Lotus Honda"
"7"	"Eddie "	"Cheever"	"CHE"	"Arrows Megatron"
"8"	"Alessandro"	"Nannini"	"NAN"	"Benetton Ford"
"9"	"Derek"	"Warwick"	"WAR"	"Arrows Megatron"
"10"	"Ivan"	"Capelli"	"CAP"	"March Judd"
"11"	"Thierry"	"Boutsen"	"BOU"	"Benetton Ford"
"12"	"Andrea"	"de Cesaris"	"DEC"	"Rial Ford"
"13"	"Philippe"	"Alliot"	"ALL"	"Lola Ford"
"14"	"Nigel"	"Mansell"	"MAN"	"Williams Judd"
"15"	"Bernd"	"Schneider"	"SCH"	"Zakspeed"
"16"	"Mauricio"	"Gugelmin"	"GUG"	"March Judd"
"17"	"Riccardo"	"Patrese"	"PAT"	"Williams Judd"
"18"	"Piercarlo"	"Ghinzani"	"GHI"	"Zakspeed"
"19"	"Philippe"	"Streiff"	"STR"	"AGS Ford"
"20"	"Rene"	"Arnoux"	"ARN"	"Ligier Judd"
"21"	"Gabriele"	"Tarquini"	"TAR"	"Coloni Ford"
"22"	"Yannick"	"Dalmas"	"DAL"	"Lola Ford"
"23"	"Alex"	"Caffi"	"CAF"	"Dallara Ford"
"24"	"Stefan"	"Johansson"	"JOH"	"Ligier Judd"
"25"	"Luis"	"Perez-Sala"	"PER"	"Minardi Ford"
"26"	"Oscar"	"Larrauri"	"LAR"	"Euro Brun Ford"
