"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"McLaren Honda"
"2"	"Nigel"	"Mansell"	"MAN"	"Williams Judd"
"3"	"Thierry"	"Boutsen"	"BOU"	"Benetton Ford"
"4"	"Ivan"	"Capelli"	"CAP"	"March Judd"
"5"	"Alessandro"	"Nannini"	"NAN"	"Benetton Ford"
"6"	"Riccardo"	"Patrese"	"PAT"	"Williams Judd"
"7"	"Alain"	"Prost"	"PRO"	"McLaren Honda"
"8"	"Mauricio"	"Gugelmin"	"GUG"	"March Judd"
"9"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"10"	"Alex"	"Caffi"	"CAF"	"Dallara Ford"
"11"	"Luis"	"Perez-Sala"	"PER"	"Minardi Ford"
"12"	"Derek"	"Warwick"	"WAR"	"Arrows Megatron"
"13"	"Nelson"	"Piquet"	"PIQ"	"Lotus Honda"
"14"	"Eddie "	"Cheever"	"CHE"	"Arrows Megatron"
"15"	"Michele"	"Alboreto"	"ALB"	"Ferrari"
"16"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"17"	"Yannick"	"Dalmas"	"DAL"	"Lola Ford"
"18"	"Andrea"	"de Cesaris"	"DEC"	"Rial Ford"
"19"	"Satoru"	"Nakajima"	"NAK"	"Lotus Honda"
"20"	"Philippe"	"Alliot"	"ALL"	"Lola Ford"
"21"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"22"	"Gabriele"	"Tarquini"	"TAR"	"Coloni Ford"
"23"	"Philippe"	"Streiff"	"STR"	"AGS Ford"
"24"	"Stefan"	"Johansson"	"JOH"	"Ligier Judd"
"25"	"Rene"	"Arnoux"	"ARN"	"Ligier Judd"
"26"	"Stefano"	"Modena"	"MOD"	"Euro Brun Ford"
