"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"2"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"3"	"Richie"	"Ginther"	"GIN"	"BRM"
"4"	"Graham"	"Hill"	"HIL"	"BRM"
"5"	"Jo"	"Bonnier"	"BON"	"Cooper Climax"
"6"	"Dan"	"Gurney"	"GUR"	"Brabham Climax"
"7"	"Hap "	"Sharp "	"SHA"	"Lotus BRM"
"8"	"Jim "	"Hall "	"HAL"	"Lotus BRM"
"9"	"Jo"	"Siffert"	"SIF"	"Lotus BRM"
"10"	"Carel Godin"	"de Beaufort "	"DEB"	"Porsche"
"11"	"Moises"	"Solana"	"SOL"	"BRM"
"NC"	"Phil"	"Hill"	"HIL"	"ATS"
"NC"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"NC"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"NC"	"Pedro"	"Rodriguez"	"ROD"	"Lotus Climax"
"NC"	"Masten"	"Gregory"	"GRE"	"Lola Climax"
"NC"	"Trevor "	"Taylor "	"TAY"	"Lotus Climax"
"DQ"	"John"	"Surtees"	"SUR"	"Ferrari"
"NC"	"Giancarlo"	"Baghetti"	"BAG"	"ATS"
"NC"	"Chris"	"Amon"	"AMO"	"Lotus BRM"
"NC"	"Tony"	"Maggs"	"MAG"	"Cooper Climax"
