"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"3"	"Max"	"Verstappen"	"VER"	"Red Bull Racing TAG Heuer"
"4"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing TAG Heuer"
"5"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"6"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"7"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"8"	"Valtteri"	"Bottas"	"BOT"	"Williams Mercedes"
"9"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"10"	"Carlos"	"Sainz"	"SAI"	"Toro Rosso Ferrari"
"11"	"Fernando"	"Alonso"	"ALO"	"McLaren Honda"
"12"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"13"	"Jenson"	"Button"	"BUT"	"McLaren Honda"
"14"	"Kevin"	"Magnussen"	"MAG"	"Renault"
"15"	"Marcus"	"Ericsson"	"ERI"	"Sauber Ferrari"
"16"	"Pascal"	"Wehrlein"	"WEH"	"MRT Mercedes"
"17"	"Esteban"	"Gutierrez "	"GUT"	"Haas Ferrari"
"18"	"Daniil"	"Kvyat"	"KVY"	"Toro Rosso Ferrari"
"19"	"Felipe"	"Nasr"	"NAS"	"Sauber Ferrari"
"20"	"Esteban"	"Ocon"	"OCO"	"MRT Mercedes"
"21"	"Jolyon"	"Palmer"	"PAL"	"Renault"
"22"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
