"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Alain"	"Prost"	"PRO"	"Williams Renault"
"2"	"Ayrton"	"Senna"	"SEN"	"McLaren Ford"
"3"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"4"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"5"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"6"	"Jyrki"	"Jarvilehto"	"JAR"	"Sauber"
"7"	"Riccardo"	"Patrese"	"PAT"	"Benetton Ford"
"8"	"Mark"	"Blundell"	"BLU"	"Ligier Renault"
"9"	"Michael"	"Andretti"	"AND"	"McLaren Ford"
"10"	"Karl"	"Wendlinger"	"WEN"	"Sauber"
"11"	"Philippe"	"Alliot"	"ALL"	"Larrousse Lamborghini"
"12"	"Martin"	"Brundle"	"BRU"	"Ligier Renault"
"13"	"Christian"	"Fittipaldi"	"FIT"	"Minardi Ford"
"14"	"Rubens"	"Barrichello"	"BAR"	"Jordan Hart"
"15"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"16"	"Alessandro"	"Zanardi"	"ZAN"	"Lotus Ford"
"17"	"Johnny"	"Herbert"	"HER"	"Lotus Ford"
"18"	"Ivan"	"Capelli"	"CAP"	"Jordan Hart"
"19"	"Erik"	"Comas"	"COM"	"Larrousse Lamborghini"
"20"	"Aguri"	"Suzuki"	"SUZ"	"Footwork Mugen Honda"
"21"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"22"	"Derek"	"Warwick"	"WAR"	"Footwork Mugen Honda"
"23"	"Andrea"	"de Cesaris"	"DEC"	"Tyrrell Yamaha"
"24"	"Fabrizio"	"Barbazza"	"BAR"	"Minardi Ford"
"25"	"Michele"	"Alboreto"	"ALB"	"Lola Ferrari"
"26"	"Luca"	"Badoer"	"BAD"	"Lola Ferrari"
