"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"2"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"5"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"6"	"Fernando"	"Alonso"	"ALO"	"Renault"
"7"	"Mark"	"Webber"	"WEB"	"Red Bull Renault"
"8"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"9"	"David"	"Coulthard"	"COU"	"Red Bull Renault"
"10"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"11"	"Jenson"	"Button"	"BUT"	"Honda"
"12"	"Heikki"	"Kovalainen"	"KOV"	"McLaren Mercedes"
"13"	"Timo"	"Glock"	"GLO"	"Toyota"
"14"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"15"	"Nelson"	"Piquet Jr."	"PIQ"	"Renault"
"16"	"Adrian"	"Sutil"	"SUT"	"Force India Ferrari"
"17"	"Sebastian"	"Vettel"	"VET"	"STR Ferrari"
"NC"	"Sebastien"	"Bourdais"	"BOU"	"STR Ferrari"
"NC"	"Kazuki"	"Nakajima"	"NAK"	"Williams Toyota"
"NC"	"Giancarlo"	"Fisichella"	"FIS"	"Force India Ferrari"
