"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"2"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"3"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"4"	"Fernando"	"Alonso"	"ALO"	"Renault"
"5"	"Sebastian"	"Vettel"	"VET"	"STR Ferrari"
"6"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"7"	"Sebastien"	"Bourdais"	"BOU"	"STR Ferrari"
"8"	"Mark"	"Webber"	"WEB"	"Red Bull Renault"
"9"	"Timo"	"Glock"	"GLO"	"Toyota"
"10"	"Heikki"	"Kovalainen"	"KOV"	"McLaren Mercedes"
"11"	"David"	"Coulthard"	"COU"	"Red Bull Renault"
"12"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"13"	"Adrian"	"Sutil"	"SUT"	"Force India Ferrari"
"14"	"Kazuki"	"Nakajima"	"NAK"	"Williams Toyota"
"15"	"Jenson"	"Button"	"BUT"	"Honda"
"16"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"17"	"Giancarlo"	"Fisichella"	"FIS"	"Force India Ferrari"
"18"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"NC"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"NC"	"Nelson"	"Piquet Jr."	"PIQ"	"Renault"
