"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"2"	"Jack"	"Brabham"	"BRA"	"Brabham Ford"
"3"	"Graham"	"Hill"	"HIL"	"BRM"
"4"	"John"	"Surtees"	"SUR"	"Ferrari"
"5"	"Dan"	"Gurney"	"GUR"	"Brabham Ford"
"6"	"Peter "	"Arundell "	"ARU"	"Lotus Climax"
"7"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"8"	"Richie"	"Ginther"	"GIN"	"BRM"
"9"	"Phil"	"Hill"	"HIL"	"Cooper Climax"
"10"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"11"	"Jo"	"Bonnier"	"BON"	"Cooper Climax"
"12"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"13"	"Maurice "	"Trintignant"	"TRI"	"BRM"
"14"	"Trevor "	"Taylor "	"TAY"	"Lotus BRM"
"15"	"Mike"	"Hailwood"	"HAI"	"Lotus BRM"
"16"	"Jo"	"Siffert"	"SIF"	"Lotus BRM"
