"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"2"	"Dan"	"Gurney"	"GUR"	"Brabham Ford"
"3"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"4"	"John"	"Surtees"	"SUR"	"Ferrari"
"5"	"Mike"	"Spence"	"SPE"	"Lotus Climax"
"6"	"Graham"	"Hill"	"HIL"	"BRM"
"7"	"Jack"	"Brabham"	"BRA"	"Brabham Ford"
"8"	"Jo"	"Bonnier"	"BON"	"Cooper Climax"
"9"	"Pedro"	"Rodriguez"	"ROD"	"Ferrari"
"10"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"11"	"Richie"	"Ginther"	"GIN"	"BRM"
"12"	"Chris"	"Amon"	"AMO"	"Lotus BRM"
"13"	"Jo"	"Siffert"	"SIF"	"Cooper Climax"
"14"	"Moises"	"Solana"	"SOL"	"Lotus Climax"
"15"	"Phil"	"Hill"	"HIL"	"Cooper Climax"
"16"	"Innes"	"Ireland"	"IRE"	"Lotus BRM"
"17"	"Mike"	"Hailwood"	"HAI"	"Lotus BRM"
"18"	"Trevor "	"Taylor "	"TAY"	"Lotus BRM"
"19"	"Hap "	"Sharp "	"SHA"	"Cooper Climax"
