"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1970"	"Britain"	"BRM"	"15"	"ab"	"Accident"
"1970"	"France"	"BRM"	"10"	"ab"	"Gearbox"
"1970"	"Netherlands"	"BRM"	"7"	"10"	""
"1970"	"Belgium"	"BRM"	"6"	"1"	""
"1970"	"Monaco"	"BRM"	"15"	"6"	""
"1970"	"Spain"	"BRM"	"5"	"ab"	"Withdrew"
"1970"	"South Africa"	"BRM"	"16"	"9"	""
"1969"	"Mexico"	"Ferrari"	"15"	"7"	""
"1969"	"USA"	"Ferrari"	"12"	"5"	""
"1969"	"Canada"	"Ferrari"	"13"	"ab"	"Oil pressure"
"1969"	"Italy"	"Ferrari"	"12"	"6"	""
"1969"	"Britain"	"Ferrari"	"8"	"ab"	"Engine"
"1969"	"Monaco"	"BRM"	"14"	"ab"	"Engine"
"1969"	"Spain"	"BRM"	"14"	"ab"	"Engine"
"1969"	"South Africa"	"BRM"	"15"	"ab"	"Overheating"
"1968"	"Mexico"	"BRM"	"12"	"4"	""
"1968"	"USA"	"BRM"	"11"	"ab"	"Suspension"
"1968"	"Canada"	"BRM"	"12"	"3"	""
"1968"	"Italy"	"BRM"	"15"	"ab"	"Engine"
"1968"	"Germany"	"BRM"	"14"	"6"	""
"1968"	"Britain"	"BRM"	"13"	"ab"	"Engine"
"1968"	"France"	"BRM"	"10"	"nc"	""
"1968"	"Netherlands"	"BRM"	"11"	"3"	""
"1968"	"Belgium"	"BRM"	"8"	"2"	""
"1968"	"Monaco"	"BRM"	"9"	"ab"	"Accident"
"1968"	"Spain"	"BRM"	"2"	"ab"	"Accident"
"1968"	"South Africa"	"BRM"	"10"	"ab"	"Ignition"
"1967"	"Mexico"	"Cooper"	"13"	"6"	""
"1967"	"Germany"	"Cooper"	"10"	"11"	""
"1967"	"Britain"	"Cooper"	"9"	"5"	""
"1967"	"France"	"Cooper"	"13"	"6"	""
"1967"	"Belgium"	"Cooper"	"13"	"9"	"Engine"
"1967"	"Netherlands"	"Cooper"	"5"	"ab"	"Gearbox"
"1967"	"Monaco"	"Cooper"	"16"	"5"	""
"1967"	"South Africa"	"Cooper"	"4"	"1"	""
"1966"	"Mexico"	"Lotus"	"8"	"ab"	"Transmission"
"1966"	"USA"	"Lotus"	"10"	"ab"	"Starter ring"
"1966"	"France"	"Lotus"	"13"	"ab"	"Oil line"
"1966"	"Germany"	"Lotus"	"20"	"ab"	"engine"
"1965"	"Mexico"	"Ferrari"	"14"	"7"	""
"1965"	"USA"	"Ferrari"	"15"	"5"	""
"1964"	"Mexico"	"Ferrari"	"9"	"6"	""
"1963"	"Mexico"	"Lotus"	"20"	"ab"	"Suspension"
"1963"	"USA"	"Lotus"	"13"	"ab"	"Camshaft"
