"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1973"	"Monaco"	"Iso-Marlboro"	"21"	"ab"	"Transmission"
"1973"	"Belgium"	"Iso-Marlboro"	"17"	"ab"	"Engine"
"1973"	"Spain"	"Iso-Marlboro"	"20"	"11"	""
"1973"	"Brazil"	"Iso-Marlboro"	"18"	"9"	""
"1973"	"Argentina"	"Iso-Marlboro"	"16"	"ab"	"Water pump"
"1972"	"Italy"	"Tecno"	"23"	"ab"	"Engine"
"1972"	"Austria"	"Tecno"	"23"	"nc"	""
"1972"	"Britain"	"Tecno"	"18"	"ab"	"Accident"
"1972"	"France"	"Ferrari"	"19"	"13"	""
"1972"	"Belgium"	"Tecno"	"24"	"ab"	"Collision"
"1971"	"USA"	"March"	"23"	"ab"	"Steering"
"1971"	"Canada"	"March"	"20"	"16"	""
"1971"	"Italy"	"March"	"19"	"ab"	"Ignition"
"1971"	"Austria"	"March"	"15"	"12"	""
"1971"	"Germany"	"March"	"21"	"12"	""
"1971"	"Britain"	"March"	"21"	"11"	""
"1971"	"Netherlands"	"March"	"20"	"ab"	"Collision"
