"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1969"	"South Africa"	"McLaren"	"9"	"ab"	"Brakes"
"1968"	"South Africa"	"Cooper"	"20"	"ab"	"Cylinder"
