"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1965"	"Italy"	"BRM"	"23"	"ab"	"Gearbox"
"1965"	"Germany"	"BRM"	"18"	"8"	""
"1965"	"Britain"	"BRM"	"19"	"12"	""
"1965"	"Belgium"	"BRM"	"20"	"ab"	"Fuel pump"
"1963"	"Mexico"	"Lola"	"14"	"ab"	"Suspension"
"1963"	"USA"	"Lola"	"8"	"ab"	"Oil pressure"
"1963"	"Italy"	"Lotus"	"12"	"ab"	"Engine"
"1963"	"Britain"	"Lotus"	"22"	"11"	""
"1963"	"France"	"Lotus"	"17"	"ab"	"Gearbox"
"1962"	"USA"	"Lotus"	"7"	"6"	""
"1962"	"Italy"	"Lotus"	"6"	"12"	""
"1962"	"Britain"	"Lotus"	"14"	"7"	""
"1962"	"France"	"Lotus"	"7"	"ab"	"Ignition"
"1962"	"Belgium"	"Lotus"	"8"	"ab"	"Withdrew"
"1962"	"Netherlands"	"Lotus"	"16"	"ab"	"Gearbox"
"1961"	"USA"	"Lotus"	"11"	"11"	""
"1961"	"Italy"	"Lotus"	"17"	"ab"	"Suspension"
"1961"	"Britain"	"Cooper"	"16"	"11"	""
"1961"	"France"	"Cooper"	"16"	"12"	""
"1961"	"Belgium"	"Cooper"	"12"	"10"	""
"1960"	"Portugal"	"Cooper"	"11"	"ab"	"Gearbox"
"1960"	"Britain"	"Cooper"	"14"	"14"	""
"1960"	"France"	"Cooper"	"17"	"9"	""
"1960"	"Argentina"	"Porsche"	"16"	"12"	""
"1959"	"Portugal"	"Cooper"	"3"	"2"	""
"1959"	"Germany"	"Cooper"	"5"	"ab"	"Engine"
"1959"	"Britain"	"Cooper"	"5"	"7"	""
"1959"	"France"	"Cooper"	"7"	"ab"	"Exhausted"
"1959"	"Netherlands"	"Cooper"	"7"	"3"	""
"1959"	"Monaco"	"Cooper"	"11"	"ab"	"Gearbox"
"1958"	"Morocco"	"Maserati"	"13"	"6"	""
"1958"	"Italy"	"Maserati"	"11"	"4"	""
"1958"	"Belgium"	"Maserati"	"9"	"ab"	"Engine"
"1958"	"Netherlands"	"Maserati"	"14"	"ab"	"Rear axle"
"1957"	"Italy"	"Maserati"	"11"	"4"	""
"1957"	"Pescara"	"Maserati"	"7"	"4"	""
"1957"	"Germany"	"Maserati"	"10"	"8"	""
"1957"	"Monaco"	"Maserati"	"10"	"3"	""
