"year"	"race"	"team"	"startingPosition"	"finishingPosition"	"retirementReason"
"1977"	"Japan"	"Surtees"	"21"	"ab"	"Collision"
"1977"	"Canada"	"Surtees"	"24"	"ab"	"Collision"
"1977"	"USA East"	"Surtees"	"25"	"11"	""
"1977"	"Netherlands"	"Penske"	"18"	"8"	""
"1977"	"Austria"	"Penske"	"19"	"12"	""
"1977"	"Monaco"	"Surtees"	"19"	"ab"	"Fuel injection"
"1977"	"Spain"	"Surtees"	"20"	"9"	""
"1977"	"USA West"	"Surtees"	"19"	"11"	""
"1977"	"South Africa"	"Surtees"	"19"	"11"	""
"1977"	"Brazil"	"Surtees"	"20"	"ab"	"Suspension"
"1977"	"Argentina"	"Surtees"	"18"	"ab"	"Chassis"
"1976"	"Japan"	"Williams"	"25"	"ab"	"Wheel bearing"
"1976"	"Austria"	"Ensign"	"19"	"ab"	"Throttle"
