"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"2"	"Jackie"	"Stewart"	"STE"	"BRM"
"3"	"John"	"Surtees"	"SUR"	"Ferrari"
"4"	"Denny"	"Hulme"	"HUL"	"Brabham Climax"
"5"	"Graham"	"Hill"	"HIL"	"BRM"
"6"	"Jo"	"Siffert"	"SIF"	"Brabham BRM"
"7"	"Mike"	"Spence"	"SPE"	"Lotus Climax"
"8"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"9"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"NC"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"NC"	"Jo"	"Bonnier"	"BON"	"Brabham Climax"
"NC"	"Chris"	"Amon"	"AMO"	"Lotus BRM"
"NC"	"Innes"	"Ireland"	"IRE"	"Lotus BRM"
"NC"	"Dan"	"Gurney"	"GUR"	"Brabham Climax"
"NC"	"Richie"	"Ginther"	"GIN"	"Honda"
"NC"	"Ronnie"	"Bucknum"	"BUC"	"Honda"
"NC"	"Jochen"	"Rindt"	"RIN"	"Cooper Climax"
