"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Graham"	"Hill"	"HIL"	"BRM"
"2"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"3"	"Jackie"	"Stewart"	"STE"	"BRM"
"4"	"John"	"Surtees"	"SUR"	"Ferrari"
"5"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"6"	"Jo"	"Siffert"	"SIF"	"Brabham BRM"
"7"	"Jo"	"Bonnier"	"BON"	"Brabham Climax"
"8"	"Denny"	"Hulme"	"HUL"	"Brabham Climax"
"9"	"Bob"	"Anderson"	"AND"	"Brabham Climax"
"10"	"Paul"	"Hawkins"	"HAW"	"Lotus Climax"
"NC"	"Jack"	"Brabham"	"BRA"	"Brabham Climax"
"NC"	"Richard"	"Attwood"	"ATT"	"Lotus BRM"
"NC"	"Ronnie"	"Bucknum"	"BUC"	"Honda"
"NC"	"Frank"	"Gardner"	"GAR"	"Brabham BRM"
"NC"	"Mike"	"Hailwood"	"HAI"	"Lotus BRM"
"NC"	"Richie"	"Ginther"	"GIN"	"Honda"
