"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Graham"	"Hill"	"HIL"	"BRM"
"2"	"Jim"	"Clark"	"CLA"	"Lotus Climax"
"3"	"Richie"	"Ginther"	"GIN"	"Honda"
"4"	"John"	"Surtees"	"SUR"	"Ferrari"
"5"	"Dan"	"Gurney"	"GUR"	"Brabham Climax"
"6"	"Jackie"	"Stewart"	"STE"	"BRM"
"7"	"Denny"	"Hulme"	"HUL"	"Brabham Climax"
"8"	"Mike"	"Spence"	"SPE"	"Lotus Climax"
"9"	"Bruce"	"McLaren"	"MCL"	"Cooper Climax"
"10"	"Jo"	"Siffert"	"SIF"	"Brabham Climax"
"11"	"Frank"	"Gardner"	"GAR"	"Brabham Ford"
"12"	"Lorenzo"	"Bandini"	"BAN"	"Ferrari"
"13"	"Innes"	"Ireland"	"IRE"	"Lotus BRM"
"14"	"Jochen"	"Rindt"	"RIN"	"Cooper Climax"
"15"	"Jo"	"Bonnier"	"BON"	"Brabham Climax"
"16"	"Bob"	"Anderson"	"AND"	"Lotus Climax"
"17"	"Richard"	"Attwood"	"ATT"	"Lotus BRM"
