"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"3"	"Max"	"Verstappen"	"VER"	"Red Bull Racing Honda"
"4"	"Alexander"	"Albon"	"ALB"	"Red Bull Racing Honda"
"5"	"Sergio"	"Perez"	"PER"	"Racing Point BWT Mercedes"
"6"	"Daniel"	"Ricciardo"	"RIC"	"Renault"
"7"	"Esteban"	"Ocon"	"OCO"	"Renault"
"8"	"Pierre"	"Gasly"	"GAS"	"AlphaTauri Honda"
"9"	"Lando"	"Norris"	"NOR"	"McLaren Renault"
"10"	"Daniil"	"Kvyat"	"KVY"	"AlphaTauri Honda"
"11"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"12"	"Charles"	"Leclerc"	"LEC"	"Ferrari"
"13"	"Lance"	"Stroll"	"STR"	"Racing Point BWT Mercedes"
"14"	"George"	"Russell"	"RUS"	"Williams Mercedes"
"15"	"Carlos"	"Sainz"	"SAI"	"McLaren Renault"
"16"	"Antonio"	"Giovinazzi"	"GIO"	"Alfa Romeo Racing Ferrari"
"17"	"Kimi"	"Räikkönen"	"RAI"	"Alfa Romeo Racing Ferrari"
"18"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"19"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"20"	"Nicholas"	"Latifi"	"LAT"	"Williams Mercedes"
