"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"3"	"Max"	"Verstappen"	"VER"	"Red Bull Racing Honda"
"4"	"Sergio"	"Perez"	"PER"	"Racing Point BWT Mercedes"
"5"	"Lance"	"Stroll"	"STR"	"Racing Point BWT Mercedes"
"6"	"Alexander"	"Albon"	"ALB"	"Red Bull Racing Honda"
"7"	"Carlos"	"Sainz"	"SAI"	"McLaren Renault"
"8"	"Lando"	"Norris"	"NOR"	"McLaren Renault"
"9"	"Charles"	"Leclerc"	"LEC"	"Ferrari"
"10"	"Pierre"	"Gasly"	"GAS"	"AlphaTauri Honda"
"11"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"12"	"Daniil"	"Kvyat"	"KVY"	"AlphaTauri Honda"
"13"	"Daniel"	"Ricciardo"	"RIC"	"Renault"
"14"	"Kimi"	"Räikkönen"	"RAI"	"Alfa Romeo Racing Ferrari"
"15"	"Esteban"	"Ocon"	"OCO"	"Renault"
"16"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"17"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"18"	"George"	"Russell"	"RUS"	"Williams Mercedes"
"19"	"Nicholas"	"Latifi"	"LAT"	"Williams Mercedes"
"20"	"Antonio"	"Giovinazzi"	"GIO"	"Alfa Romeo Racing Ferrari"
