"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jacques"	"Laffite"	"LAF"	"Ligier Ford"
"2"	"Patrick"	"Depailler"	"DEP"	"Ligier Ford"
"3"	"Carlos"	"Reutemann"	"REU"	"Lotus Ford"
"4"	"Didier"	"Pironi"	"PIR"	"Tyrrell Ford"
"5"	"Gilles"	"Villeneuve"	"VIL"	"Ferrari"
"6"	"Jody"	"Scheckter"	"SCH"	"Ferrari"
"7"	"Jochen"	"Mass"	"MAS"	"Arrows Ford"
"8"	"John"	"Watson"	"WAT"	"McLaren Ford"
"9"	"Riccardo"	"Patrese"	"PAT"	"Arrows Ford"
"10"	"Jean-Pierre"	"Jabouille"	"JAB"	"Renault"
"11"	"Emerson"	"Fittipaldi"	"FIT"	"Fittipaldi Ford"
"12"	"Elio"	"de Angelis"	"DEA"	"Shadow Ford"
"13"	"Derek"	"Daly"	"DAL"	"Ensign Ford"
"14"	"Jan"	"Lammers"	"LAM"	"Shadow Ford"
"15"	"Clay"	"Regazzoni"	"REG"	"Williams Ford"
"NC"	"Alan "	"Jones"	"JON"	"Williams Ford"
"NC"	"Hans-Joachim"	"Stuck"	"STU"	"ATS Ford"
"NC"	"Rene"	"Arnoux"	"ARN"	"Renault"
"NC"	"Patrick"	"Tambay"	"TAM"	"McLaren Ford"
"NC"	"James"	"Hunt"	"HUN"	"Wolf Ford"
"NC"	"Nelson"	"Piquet"	"PIQ"	"Brabham Alfa Romeo"
"NC"	"Niki"	"Lauda"	"LAU"	"Brabham Alfa Romeo"
"NC"	"Mario"	"Andretti"	"AND"	"Lotus Ford"
"NC"	"Jean-Pierre"	"Jarier"	"JAR"	"Tyrrell Ford"
