"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"2"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"Fernando"	"Alonso"	"ALO"	"McLaren Mercedes"
"5"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"6"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"7"	"Heikki"	"Kovalainen"	"KOV"	"Renault"
"8"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"9"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"10"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"11"	"Anthony"	"Davidson"	"DAV"	"Super Aguri Honda"
"12"	"Mark"	"Webber"	"WEB"	"Red Bull Renault"
"13"	"David"	"Coulthard"	"COU"	"Red Bull Renault"
"14"	"Alexander"	"Wurz"	"WUR"	"Williams Toyota"
"15"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Ferrari"
"16"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"17"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"18"	"Sebastian"	"Vettel"	"VET"	"STR Ferrari"
"19"	"Adrian"	"Sutil"	"SUT"	"Spyker Ferrari"
"20"	"Sakon"	"Yamamoto"	"YAM"	"Spyker Ferrari"
"21"	"Jenson"	"Button"	"BUT"	"Honda"
"22"	"Rubens"	"Barrichello"	"BAR"	"Honda"
