"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"2"	"Fernando"	"Alonso"	"ALO"	"McLaren Mercedes"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"5"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"6"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"7"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"8"	"Heikki"	"Kovalainen"	"KOV"	"Renault"
"9"	"David"	"Coulthard"	"COU"	"Red Bull Renault"
"10"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"11"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"12"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"13"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"14"	"Jenson"	"Button"	"BUT"	"Honda"
"15"	"Anthony"	"Davidson"	"DAV"	"Super Aguri Honda"
"16"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Ferrari"
"17"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"18"	"Alexander"	"Wurz"	"WUR"	"Williams Toyota"
"19"	"Mark"	"Webber"	"WEB"	"Red Bull Renault"
"20"	"Adrian"	"Sutil"	"SUT"	"Spyker Ferrari"
"21"	"Christijan"	"Albers"	"ALB"	"Spyker Ferrari"
"22"	"Scott"	"Speed"	"SPE"	"STR Ferrari"
