"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Max"	"Verstappen"	"VER"	"Red Bull Racing Honda"
"2"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"3"	"Sergio"	"Perez"	"PER"	"Red Bull Racing Honda"
"4"	"Charles"	"Leclerc"	"LEC"	"Ferrari"
"5"	"Carlos"	"Sainz"	"SAI"	"Ferrari"
"6"	"Daniel"	"Ricciardo"	"RIC"	"McLaren Mercedes"
"7"	"Lando"	"Norris"	"NOR"	"McLaren Mercedes"
"8"	"Pierre"	"Gasly"	"GAS"	"AlphaTauri Honda"
"9"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"10"	"Yuki"	"Tsunoda"	"TSU"	"AlphaTauri Honda"
"11"	"Esteban"	"Ocon"	"OCO"	"Alpine Renault"
"12"	"Antonio"	"Giovinazzi"	"GIO"	"Alfa Romeo Racing Ferrari"
"13"	"Lance"	"Stroll"	"STR"	"Aston Martin Mercedes"
"14"	"Nicholas"	"Latifi"	"LAT"	"Williams Mercedes"
"15"	"Kimi"	"Räikkönen"	"RAI"	"Alfa Romeo Racing Ferrari"
"16"	"Mick"	"Schumacher"	"MSC"	"Haas Ferrari"
"17"	"Nikita"	"Mazepin"	"MAZ"	"Haas Ferrari"
"18"	"Sebastian"	"Vettel"	"VET"	"Aston Martin Mercedes"
"19"	"Fernando"	"Alonso"	"ALO"	"Alpine Renault"
"20"	"George"	"Russell"	"RUS"	"Williams Mercedes"
