"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"2"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"3"	"Valtteri"	"Bottas"	"BOT"	"Williams Mercedes"
"4"	"Felipe"	"Massa"	"MAS"	"Williams Mercedes"
"5"	"Daniil"	"Kvyat"	"KVY"	"STR Renault"
"6"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"7"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"8"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"9"	"Kevin"	"Magnussen"	"MAG"	"McLaren Mercedes"
"10"	"Jean-Eric"	"Vergne"	"VER"	"STR Renault"
"11"	"Sergio"	"Perez"	"PER"	"Force India Mercedes"
"12"	"Nico"	"Hulkenberg"	"HUL"	"Force India Mercedes"
"13"	"Adrian"	"Sutil"	"SUT"	"Sauber Ferrari"
"14"	"Esteban"	"Gutierrez "	"GUT"	"Sauber Ferrari"
"15"	"Pastor"	"Maldonado"	"MAL"	"Lotus Renault"
"16"	"Kamui"	"Kobayashi"	"KOB"	"Caterham Renault"
"17"	"Will"	"Stevens"	"STE"	"Caterham Renault"
"18"	"Romain"	"Grosjean"	"GRO"	"Lotus Renault"
"19"	"Daniel"	"Ricciardo"	"RIC"	"Red Bull Racing Renault"
"20"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
