"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Sebastian"	"Vettel"	"VET"	"Red Bull Racing Renault"
"2"	"Jenson"	"Button"	"BUT"	"McLaren Mercedes"
"3"	"Mark"	"Webber"	"WEB"	"Red Bull Racing Renault"
"4"	"Fernando"	"Alonso"	"ALO"	"Ferrari"
"5"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"6"	"Paul"	"di Resta"	"DIR"	"Force India Mercedes"
"7"	"Nico"	"Rosberg"	"ROS"	"Mercedes"
"8"	"Adrian"	"Sutil"	"SUT"	"Force India Mercedes"
"9"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"10"	"Sergio"	"Perez"	"PER"	"Sauber Ferrari"
"11"	"Pastor"	"Maldonado"	"MAL"	"Williams Cosworth"
"12"	"Sebastien"	"Buemi"	"BUE"	"STR Ferrari"
"13"	"Rubens"	"Barrichello"	"BAR"	"Williams Cosworth"
"14"	"Kamui"	"Kobayashi"	"KOB"	"Sauber Ferrari"
"15"	"Bruno"	"Senna"	"SEN"	"Renault"
"16"	"Heikki"	"Kovalainen"	"KOV"	"Lotus Renault"
"17"	"Vitaly"	"Petrov"	"PET"	"Renault"
"18"	"Jerome"	"d'Ambrosio"	"DAM"	"Virgin Cosworth"
"19"	"Daniel"	"Ricciardo"	"RIC"	"HRT Cosworth"
"20"	"Vitantonio"	"Liuzzi"	"LIU"	"HRT Cosworth"
"21"	"Jaime"	"Alguersuari"	"ALG"	"STR Ferrari"
"NC"	"Jarno"	"Trulli"	"TRU"	"Lotus Renault"
"NC"	"Michael"	"Schumacher"	"MSC"	"Mercedes"
"NC"	"Timo"	"Glock"	"GLO"	"Virgin Cosworth"
