"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"Mercedes"
"2"	"Valtteri"	"Bottas"	"BOT"	"Mercedes"
"3"	"Max"	"Verstappen"	"VER"	"Red Bull Racing Honda"
"4"	"Charles"	"Leclerc"	"LEC"	"Ferrari"
"5"	"Pierre"	"Gasly"	"GAS"	"AlphaTauri Honda"
"6"	"Carlos"	"Sainz"	"SAI"	"McLaren Renault"
"7"	"Sergio"	"Perez"	"PER"	"Racing Point BWT Mercedes"
"8"	"Esteban"	"Ocon"	"OCO"	"Renault"
"9"	"Daniel"	"Ricciardo"	"RIC"	"Renault"
"10"	"Sebastian"	"Vettel"	"VET"	"Ferrari"
"11"	"Kimi"	"Räikkönen"	"RAI"	"Alfa Romeo Racing Ferrari"
"12"	"Alexander"	"Albon"	"ALB"	"Red Bull Racing Honda"
"13"	"Lando"	"Norris"	"NOR"	"McLaren Renault"
"14"	"George"	"Russell"	"RUS"	"Williams Mercedes"
"15"	"Antonio"	"Giovinazzi"	"GIO"	"Alfa Romeo Racing Ferrari"
"16"	"Kevin"	"Magnussen"	"MAG"	"Haas Ferrari"
"17"	"Romain"	"Grosjean"	"GRO"	"Haas Ferrari"
"18"	"Nicholas"	"Latifi"	"LAT"	"Williams Mercedes"
"19"	"Daniil"	"Kvyat"	"KVY"	"AlphaTauri Honda"
"NC"	"Lance"	"Stroll"	"STR"	"Racing Point BWT Mercedes"
