"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Sam"	"Hanks"	"HAN"	"Epperly Offenhauser"
"2"	"Jim"	"Rathmann"	"RAT"	"Epperly Offenhauser"
"3"	"Jimmy"	"Bryan"	"BRY"	"Kuzma Offenhauser"
"4"	"Paul"	"Russo"	"RUS"	"Kurtis Kraft Novi"
"5"	"Andy"	"Linden"	"LIN"	"Kurtis Kraft Offenhauser"
"6"	"Johnny "	"Boyd"	"BOY"	"Kurtis Kraft Offenhauser"
"7"	"Marshall "	"Teague"	"TEA"	"Kurtis Kraft Offenhauser"
"8"	"Pat "	"O'Connor"	"O'C"	"Kurtis Kraft Offenhauser"
"9"	"Bob "	"Veith"	"VEI"	"Phillips Offenhauser"
"10"	"Gene"	"Hartley"	"HAR"	"Lesovsky Offenhauser"
"11"	"Jack "	"Turner"	"TUR"	"Kurtis Kraft Offenhauser"
"12"	"Johnny"	"Thomson"	"THO"	"Kuzma Offenhauser"
"13"	"Bob "	"Christie"	"CHR"	"Kurtis Kraft Offenhauser"
"14"	"Chuck "	"Weyant"	"WEY"	"Kuzma Offenhauser"
"15"	"Tony "	"Bettenhausen"	"BET"	"Kurtis Kraft Novi"
"16"	"Johnnie "	"Parsons"	"PAR"	"Kurtis Kraft Offenhauser"
"17"	"Don "	"Freeland"	"FRE"	"Kurtis Kraft Offenhauser"
"18"	"Jimmy"	"Reece"	"REE"	"Kurtis Kraft Offenhauser"
"19"	"Don "	"Edmunds"	"EDM"	"Kurtis Kraft Offenhauser"
"20"	"Johnnie "	"Tolan"	"TOL"	"Kuzma Offenhauser"
"21"	"Al "	"Herman"	"HER"	"Dunn Offenhauser"
"22"	"Fred"	"Agabashian"	"AGA"	"Kurtis Kraft Offenhauser"
"23"	"Eddie "	"Sachs"	"SAC"	"Kuzma Offenhauser"
"24"	"Mike "	"Magill"	"MAG"	"Kurtis Kraft Offenhauser"
"25"	"Eddie"	"Johnson"	"JOH"	"Kurtis Kraft Offenhauser"
"26"	"Bill "	"Cheesbourg"	"CHE"	"Kurtis Kraft Offenhauser"
"27"	"Al "	"Keller"	"KEL"	"Kurtis Kraft Offenhauser"
"28"	"Jimmy "	"Daywalt"	"DAY"	"Kurtis Kraft Offenhauser"
"29"	"Ed "	"Elisian"	"ELI"	"Kurtis Kraft Offenhauser"
"30"	"Rodger"	"Ward"	"WAR"	"Lesovsky Offenhauser"
"31"	"Troy"	"Ruttman"	"RUT"	"Watson Offenhauser"
"32"	"Eddie "	"Russo"	"RUS"	"Kurtis Kraft Offenhauser"
"33"	"Elmer "	"George"	"GEO"	"Kurtis Kraft Offenhauser"
