"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jo"	"Siffert"	"SIF"	"BRM"
"2"	"Jackie"	"Stewart"	"STE"	"Tyrrell Ford"
"3"	"Francois "	"Cevert "	"CEV"	"Tyrrell Ford"
"4"	"Clay"	"Regazzoni"	"REG"	"Ferrari"
"5"	"Emerson"	"Fittipaldi"	"FIT"	"Lotus Pratt & Whitney"
"6"	"Jacky"	"Ickx"	"ICK"	"Ferrari"
"7"	"Tim  "	"Schenken"	"SCH"	"Brabham Ford"
"8"	"Graham"	"Hill"	"HIL"	"Brabham Ford"
"9"	"Denny"	"Hulme"	"HUL"	"McLaren Ford"
"10"	"Reine  "	"Wisell"	"WIS"	"Lotus Pratt & Whitney"
"11"	"Ronnie"	"Peterson"	"PET"	"March Alfa Romeo"
"12"	"Rolf"	"Stommelen"	"STO"	"Surtees Ford"
"13"	"Henri"	"Pescarolo"	"PES"	"March Ford"
"14"	"Howden "	"Ganley "	"GAN"	"BRM"
"15"	"Nanni "	"Galli "	"GAL"	"March Alfa Romeo"
"16"	"Peter "	"Gethin "	"GET"	"BRM"
"17"	"Helmut "	"Marko "	"MAR"	"BRM"
"18"	"John"	"Surtees"	"SUR"	"Surtees Ford"
"19"	"Mike "	"Beuttler "	"BEU"	"March Alfa Romeo"
"20"	"Jo"	"Bonnier"	"BON"	"McLaren Ford"
"21"	"Niki"	"Lauda"	"LAU"	"March Alfa Romeo"
"22"	"Jackie"	"Oliver"	"OLI"	"McLaren Ford"
