"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Lewis"	"Hamilton"	"HAM"	"McLaren Mercedes"
"2"	"Heikki"	"Kovalainen"	"KOV"	"Renault"
"3"	"Kimi"	"Räikkönen"	"RAI"	"Ferrari"
"4"	"David"	"Coulthard"	"COU"	"Red Bull Renault"
"5"	"Giancarlo"	"Fisichella"	"FIS"	"Renault"
"6"	"Felipe"	"Massa"	"MAS"	"Ferrari"
"7"	"Robert"	"Kubica"	"KUB"	"Sauber BMW"
"8"	"Adrian"	"Sutil"	"SUT"	"Spyker Ferrari"
"9"	"Vitantonio"	"Liuzzi"	"LIU"	"STR Ferrari"
"10"	"Rubens"	"Barrichello"	"BAR"	"Honda"
"11"	"Jenson"	"Button"	"BUT"	"Honda"
"12"	"Sakon"	"Yamamoto"	"YAM"	"Spyker Ferrari"
"13"	"Jarno"	"Trulli"	"TRU"	"Toyota"
"14"	"Nick"	"Heidfeld"	"HEI"	"Sauber BMW"
"15"	"Takuma"	"Sato"	"SAT"	"Super Aguri Honda"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Toyota"
"NC"	"Anthony"	"Davidson"	"DAV"	"Super Aguri Honda"
"NC"	"Nico"	"Rosberg"	"ROS"	"Williams Toyota"
"NC"	"Sebastian"	"Vettel"	"VET"	"STR Ferrari"
"NC"	"Mark"	"Webber"	"WEB"	"Red Bull Renault"
"NC"	"Fernando"	"Alonso"	"ALO"	"McLaren Mercedes"
